,Unnamed: 0,Name,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance,Nombre,Mes
1230,4,8-9,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,670814,1257327,2352716,2691810,3176080,,8,9
1231,5,8-9,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2220350,1426398,1842330,1789221,1759100,,8,9
1232,6,8-9,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,3851880,4610560,5703005,6257772,7221774,,8,9
1233,7,8-9,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1865263,1556090,1992202,1449964,1891970,,8,9
1234,8,8-9,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,-2013044,785726,1074010,1365812,1179949,,8,9
1235,9,8-9,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,742752,716810,1270433,1242895,1201432,,8,9
1236,10,8-9,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1639524,1750562,1950592,1240994,1362003,,8,9
1237,11,8-9,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,719932,2952257,3149515,3262444,3125087,,8,9
1238,12,8-9,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1952057,495077,4825688,17008982,17733528,,8,9
1239,13,8-9,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,2310156,5511734,7000087,4362559,4189817,,8,9
1240,14,8-9,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,2470273,2599260,2846316,2968597,2025276,,8,9
1241,15,8-9,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1584217,1635022,2485115,2568307,2212566,,8,9
1242,16,8-9,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,875032,1400892,1607051,1573623,1611366,,8,9
1243,17,8-9,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,2075553,7863722,6115987,7683170,12480704,,8,9
1244,18,8-9,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1014919,1246050,1563996,1315454,2008127,,8,9
1245,19,8-9,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,3348715,3609377,4379679,3963232,3829941,,8,9
1246,20,8-9,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,3066688,2937805,2788105,3227853,4120675,,8,9
1247,21,8-9,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2431994,2161048,2286415,1499807,1752702,,8,9
1248,22,8-9,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,2181372,3858916,7134569,5415789,4745874,,8,9
1249,23,8-9,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,461241,1300817,1524305,1794766,1721034,,8,9
1250,24,8-9,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,724288,1803402,1543268,428114,580114,,8,9
1251,25,8-9,465: MUNICIPALIDAD METROPOLITANA DE LIMA,623213,352190,673800,97828,825287,,8,9
1252,0,8-10,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1049500,2133854,2315007,2486265,2536466,,8,10
1253,1,8-10,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3734192,8767374,5761172,4749763,4661238,,8,10
1254,2,8-10,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,778996,1429427,1323028,1349121,1700817,,8,10
1255,3,8-10,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,4244330,8153575,7608905,7374329,9114035,,8,10
1256,4,8-10,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,-3575580,-2809891,1632053,2214578,2233453,,8,10
1257,5,8-10,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2823039,1678002,1752829,1979321,1932661,,8,10
1258,6,8-10,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,3513546,4403507,5283125,5216786,5841949,,8,10
1259,7,8-10,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1632198,1066908,1271151,1672172,1463817,,8,10
1260,8,8-10,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,-421503,635381,1231333,990309,1097407,,8,10
1261,9,8-10,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,830653,559503,947028,686849,728690,,8,10
1262,10,8-10,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,4118188,4573529,3219068,2540913,1814780,,8,10
1263,11,8-10,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2355536,2020645,3348345,4000337,4201176,,8,10
1264,12,8-10,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,4126589,10444316,9656852,19288282,14313525,,8,10
1265,13,8-10,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,2673804,2888720,3214135,5017743,2999685,,8,10
1266,14,8-10,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,3051179,2467739,2919296,2927954,2334783,,8,10
1267,15,8-10,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1790276,2384598,3137446,2903936,2448611,,8,10
1268,16,8-10,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,1710429,2083079,2102833,1955516,2187380,,8,10
1269,17,8-10,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,3759115,5774354,7081557,7309265,6319600,,8,10
1270,18,8-10,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1653372,1832305,1850029,1776900,1477392,,8,10
1271,19,8-10,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1705617,2782573,4155950,5105980,6033075,,8,10
1272,20,8-10,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-48022136,3925558,3208132,3182676,3166337,,8,10
1273,21,8-10,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,4219508,1939636,1880736,1976994,1803653,,8,10
1274,22,8-10,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,4853033,5264475,5075892,5689004,5241448,,8,10
1275,23,8-10,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,698296,775793,1143234,1003511,1842087,,8,10
1276,24,8-10,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,205317,725415,363179,614337,589337,,8,10
1277,25,8-10,465: MUNICIPALIDAD METROPOLITANA DE LIMA,1045476,792945,1145658,1215135,1166634,,8,10
1278,0,8-11,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,-511380,2121556,3175251,2884446,2520871,,8,11
1279,1,8-11,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,12634950,9463682,12138002,9782788,9297035,,8,11
1280,2,8-11,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,943130,1420306,1692332,1431106,879316,,8,11
1281,3,8-11,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,2299598,7175389,7265421,7712700,6366973,,8,11
1282,4,8-11,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,134289,873116,1708036,2598005,2537160,,8,11
1283,5,8-11,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,973491,2210738,3367901,3080795,2734135,,8,11
1284,6,8-11,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,5347966,5366075,4464319,5075870,4234624,,8,11
1285,7,8-11,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,478638,4706675,2193537,2033698,2049653,,8,11
1286,8,8-11,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,660181,732754,1048666,967736,912684,,8,11
1287,9,8-11,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1910594,2694754,3016315,1344573,1292398,,8,11
1288,10,8-11,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1332699,2646006,5232700,3732852,1884797,,8,11
1289,11,8-11,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1014949,1120895,4811049,5088700,3626163,,8,11
1290,12,8-11,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-2792138,4482825,4730361,12552301,17062286,,8,11
1291,13,8-11,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3409330,5057062,5397461,4920634,4745891,,8,11
1292,14,8-11,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,4914742,4671386,5127976,3478637,2904050,,8,11
1293,15,8-11,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1677920,2317544,2950028,2922325,2499192,,8,11
1294,16,8-11,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,1388701,2116239,2076067,2157031,1128299,,8,11
1295,17,8-11,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,6438988,6579875,8643954,9730253,9547371,,8,11
1296,18,8-11,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1170588,1048352,1094429,1032304,1499285,,8,11
1297,19,8-11,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2248828,3428665,4121700,5798423,4410993,,8,11
1298,20,8-11,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,1808686,2761614,3399172,2946500,2854589,,8,11
1299,21,8-11,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2149121,1398167,1446581,948096,1354712,,8,11
1300,22,8-11,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,3049277,2505727,4633652,5014618,5105569,,8,11
1301,23,8-11,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,596947,1217009,1097622,1267317,1156473,,8,11
1302,24,8-11,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,95394,551387,831678,591353,597053,,8,11
1303,25,8-11,465: MUNICIPALIDAD METROPOLITANA DE LIMA,1805474,3542373,3604994,2264634,803122,,8,11
1304,0,8-12,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1644672,4239999,4662813,5303982,3590422,,8,12
1305,1,8-12,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,5596049,14457835,14276425,14678675,11347681,,8,12
1306,2,8-12,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1727132,2572509,2952432,4125457,2287787,,8,12
1307,3,8-12,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,4509338,11559300,10325748,14006665,10790566,,8,12
1308,4,8-12,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1201259,1590426,3246412,6192539,3750434,,8,12
1309,5,8-12,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2448229,5824723,11278989,5925458,3423735,,8,12
1310,6,8-12,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,4569032,5946859,9030938,10311712,8362368,,8,12
1311,7,8-12,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,-530193,2253036,4261287,4900040,2797645,,8,12
1312,8,8-12,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1375599,4556592,5031092,5715261,2639805,,8,12
1313,9,8-12,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,348525,1476158,1676991,3417840,2465331,,8,12
1314,10,8-12,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1182359,1382850,2392699,6468241,4262148,,8,12
1315,11,8-12,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,-2348544,8629751,11082291,12527378,7036347,,8,12
1316,12,8-12,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,11460841,13650151,23203214,27699820,27550576,,8,12
1317,13,8-12,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,2118026,4776613,6411928,10659271,6881871,,8,12
1318,14,8-12,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,2448998,4693985,7059104,8392196,4626587,,8,12
1319,15,8-12,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1239048,2337212,3113294,5305282,4362198,,8,12
1320,16,8-12,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-1274568,6921469,6812176,5319142,2669786,,8,12
1321,17,8-12,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,7354812,18174363,26877174,19094515,12147975,,8,12
1322,18,8-12,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,2402576,2321982,4836533,4778821,4093156,,8,12
1323,19,8-12,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1694617,3092103,6159467,10421795,11669221,,8,12
1324,20,8-12,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,639039,3877809,4518901,5248313,4314329,,8,12
1325,21,8-12,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2901665,5387721,5531630,5357736,4752790,,8,12
1326,22,8-12,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,1715986,9664312,12966539,17916959,9718017,,8,12
1327,23,8-12,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,414790,946581,1895417,3449827,2346225,,8,12
1328,24,8-12,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,264617,1214456,824552,1665532,1303261,,8,12
1329,25,8-12,465: MUNICIPALIDAD METROPOLITANA DE LIMA,4396338,6905891,7450006,7789352,6771426,,8,12
